2025-05-28 21:48:06,464 - pdf_pipeline - INFO - Starting new logging session. Log file: logs/pdf_pipeline_20250528_214806.log
2025-05-28 21:48:06,465 - pdf_pipeline - INFO - [cyan]Starting PDF processing pipeline with configuration:[/cyan]
2025-05-28 21:48:06,466 - pdf_pipeline - INFO - [cyan]Input directory:[/cyan] /Users/neon/Desktop/pdf-to-data/input
2025-05-28 21:48:06,466 - pdf_pipeline - INFO - [cyan]Output directory:[/cyan] /Users/neon/Desktop/pdf-to-data/output
2025-05-28 21:48:06,466 - pdf_pipeline - INFO - [cyan]Structure config:[/cyan] /Users/neon/Desktop/pdf-to-data/config/structure.yaml
2025-05-28 21:48:06,467 - pdf_pipeline - INFO - [cyan]Exclusions config:[/cyan] /Users/neon/Desktop/pdf-to-data/config/exclusions.yaml
2025-05-28 21:48:06,468 - pdf_pipeline - INFO - Loaded configuration from /Users/neon/Desktop/pdf-to-data/config/structure.yaml
2025-05-28 21:48:06,469 - pdf_pipeline - INFO - Loaded configuration from /Users/neon/Desktop/pdf-to-data/config/exclusions.yaml
2025-05-28 21:48:06,469 - pdf_pipeline - DEBUG - [cyan]Initializing PDFProcessor[/cyan]
2025-05-28 21:48:06,470 - pdf_pipeline - INFO - [cyan]Initializing DataTransformer[/cyan]
2025-05-28 21:48:06,470 - pdf_pipeline - DEBUG - [green]Loaded exclude_columns patterns:[/green] [{'type': 'contains', 'value': 'Mittelwert'}, {'type': 'contains', 'value': 'Alle'}, {'type': 'startswith', 'value': 'Ertrag'}, {'type': 'startswith', 'value': 'Differen'}]
2025-05-28 21:48:06,471 - pdf_pipeline - DEBUG - [green]Loaded exclude_rows patterns:[/green] [{'type': 'startswith', 'value': 'rel'}, {'type': 'startswith', 'value': 'vgl reduziert'}, {'type': 'startswith', 'value': 'Alle'}, {'type': 'endswith', 'value': 'alle'}, {'type': 'endswith', 'value': 'Latitude XL'}, {'type': 'endswith', 'value': 'WDurum'}, {'type': 'startswith', 'value': 'Differenz'}, {'type': 'startswith', 'value': 'GD(LSD)'}, {'type': 'startswith', 'value': 'VD'}, {'type': 'startswith', 'value': 'Sorte'}]
2025-05-28 21:48:06,472 - pdf_pipeline - INFO - [cyan]Found 3 PDF files to process[/cyan]
2025-05-28 21:48:06,473 - pdf_pipeline - INFO - [cyan]Processing PDF: /Users/neon/Desktop/pdf-to-data/input/winterweizen-sv-2023.pdf[/cyan]
2025-05-28 21:48:06,483 - pdf_pipeline - INFO - [cyan]Found 0 configured pages to process[/cyan]
2025-05-28 21:48:06,484 - pdf_pipeline - INFO - [cyan]No pages configured, processing all pages[/cyan]
2025-05-28 21:48:06,538 - pdf_pipeline - DEBUG - [green]Page 1: Extracted 2 raw tables structures[/green]
2025-05-28 21:48:06,539 - pdf_pipeline - WARNING - Page 1, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:06,539 - pdf_pipeline - WARNING - Page 1, Raw Table 1: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:06,712 - pdf_pipeline - DEBUG - [green]Page 2: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:06,713 - pdf_pipeline - WARNING - Page 2, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:06,893 - pdf_pipeline - DEBUG - [green]Page 3: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:06,894 - pdf_pipeline - WARNING - Page 3, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,111 - pdf_pipeline - DEBUG - [green]Page 4: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,112 - pdf_pipeline - WARNING - Page 4, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,277 - pdf_pipeline - DEBUG - [green]Page 5: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,278 - pdf_pipeline - WARNING - Page 5, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,424 - pdf_pipeline - DEBUG - [green]Page 6: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,424 - pdf_pipeline - WARNING - Page 6, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,456 - pdf_pipeline - DEBUG - [green]Page 7: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,456 - pdf_pipeline - WARNING - Page 7, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,620 - pdf_pipeline - DEBUG - [green]Page 8: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,621 - pdf_pipeline - WARNING - Page 8, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,779 - pdf_pipeline - DEBUG - [green]Page 9: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,779 - pdf_pipeline - WARNING - Page 9, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,900 - pdf_pipeline - DEBUG - [green]Page 10: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,901 - pdf_pipeline - WARNING - Page 10, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:07,932 - pdf_pipeline - DEBUG - [green]Page 11: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:07,933 - pdf_pipeline - WARNING - Page 11, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:08,007 - pdf_pipeline - DEBUG - [green]Page 12: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:08,007 - pdf_pipeline - WARNING - Page 12, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:08,036 - pdf_pipeline - DEBUG - [green]Page 13: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:08,036 - pdf_pipeline - WARNING - Page 13, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:08,073 - pdf_pipeline - DEBUG - [green]Page 14: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:08,073 - pdf_pipeline - WARNING - Page 14, Raw Table 0: table_type not specified in config. Cannot determine processing method.
2025-05-28 21:48:08,078 - pdf_pipeline - DEBUG - [green]Page 15: Extracted 0 raw tables structures[/green]
2025-05-28 21:48:08,085 - pdf_pipeline - DEBUG - [green]Page 16: Extracted 0 raw tables structures[/green]
2025-05-28 21:48:08,086 - pdf_pipeline - INFO - [green]Extracted 0 tables for further transformation from winterweizen-sv-2023.pdf[/green]
2025-05-28 21:48:08,086 - pdf_pipeline - WARNING - [yellow]No tables extracted from winterweizen-sv-2023.pdf[/yellow]
2025-05-28 21:48:08,087 - pdf_pipeline - INFO - [cyan]Processing PDF: /Users/neon/Desktop/pdf-to-data/input/Winterweizen_Spelzweizen_2023_Versuchsbericht.pdf[/cyan]
2025-05-28 21:48:08,090 - pdf_pipeline - INFO - [cyan]Found 1 configured pages to process[/cyan]
2025-05-28 21:48:08,241 - pdf_pipeline - DEBUG - [green]Page 29: Extracted 1 raw tables structures[/green]
2025-05-28 21:48:08,242 - pdf_pipeline - DEBUG - Page 29, Raw Table 0: Identified as relevant 'absolute' table. Added for transformation.
2025-05-28 21:48:08,243 - pdf_pipeline - INFO - [green]Extracted 1 tables for further transformation from Winterweizen_Spelzweizen_2023_Versuchsbericht.pdf[/green]
2025-05-28 21:48:08,244 - pdf_pipeline - INFO - [cyan]Processing table 1[/cyan]
2025-05-28 21:48:08,244 - pdf_pipeline - INFO - Table type: absolute, Year: 2023
2025-05-28 21:48:08,245 - pdf_pipeline - INFO - Transforming absolute table. Initial headers: ['', None, 'BIT / Brecht', None, 'MT / Nomborn', None, 'MÜ / Biedesheim', None, 'NW / Herx- heim', None, 'KH / Wallertheim', None, 'SIM / Kümbdchen', None, 'Mittel', None, ''], Initial rows count: 30
2025-05-28 21:48:08,245 - pdf_pipeline - INFO - Detected Stufe 1/2 pattern in the first data row (stufe_pattern_count: 14). Treating it as a secondary header.
2025-05-28 21:48:08,246 - pdf_pipeline - DEBUG - For table with source 'Winterweizen_Spelzweizen_2023_Versuchsbericht.pdf', primary headers used for locations: ['', None, 'BIT / Brecht', None, 'MT / Nomborn', None, 'MÜ / Biedesheim', None, 'NW / Herx- heim', None, 'KH / Wallertheim', None, 'SIM / Kümbdchen', None, 'Mittel', None, '']
2025-05-28 21:48:08,247 - pdf_pipeline - DEBUG - Secondary header row (from rows[0]): ['Sorte', '', 'Stufe 1', 'Stufe 2', 'Stufe 1', 'Stufe 2', 'Stufe 1', 'Stufe 2', 'Stufe 1', 'Stufe 2', 'Stufe 1', 'Stufe 2', 'Stufe 1', 'Stufe 2', 'Stufe 1', 'Stufe 2', 'Dif.']
2025-05-28 21:48:08,247 - pdf_pipeline - DEBUG - Effective data rows for processing: 29
2025-05-28 21:48:08,248 - pdf_pipeline - DEBUG - is_both_treatment flag: True (secondary_header_row_used: True), config treatment: both
2025-05-28 21:48:08,248 - pdf_pipeline - INFO - Extracting trial names for 'both treatments' table structure.
2025-05-28 21:48:08,249 - pdf_pipeline - INFO - Found trial: 'BIT / Brecht' (from header 'BIT / Brecht' at h_idx 2). Stufe 1 data col: 2, Stufe 2 data col: 3.
2025-05-28 21:48:08,249 - pdf_pipeline - INFO - Found trial: 'MT / Nomborn' (from header 'MT / Nomborn' at h_idx 4). Stufe 1 data col: 4, Stufe 2 data col: 5.
2025-05-28 21:48:08,250 - pdf_pipeline - INFO - Found trial: 'MÜ / Biedesheim' (from header 'MÜ / Biedesheim' at h_idx 6). Stufe 1 data col: 6, Stufe 2 data col: 7.
2025-05-28 21:48:08,250 - pdf_pipeline - INFO - Found trial: 'NW / Herx- heim' (from header 'NW / Herx- heim' at h_idx 8). Stufe 1 data col: 8, Stufe 2 data col: 9.
2025-05-28 21:48:08,251 - pdf_pipeline - DEBUG - Excluding data columns for 'KH / Wallertheim' (from 'KH / Wallertheim' at header index 10): data indices 10, 11.
2025-05-28 21:48:08,251 - pdf_pipeline - INFO - Found trial: 'SIM / Kümbdchen' (from header 'SIM / Kümbdchen' at h_idx 12). Stufe 1 data col: 12, Stufe 2 data col: 13.
2025-05-28 21:48:08,252 - pdf_pipeline - DEBUG - Excluding data columns for 'Mittelwert' (from 'Mittel' at header index 14): data indices 14, 15.
2025-05-28 21:48:08,252 - pdf_pipeline - INFO - Final extracted trial_names: [(2, 3, 'BIT / Brecht'), (4, 5, 'MT / Nomborn'), (6, 7, 'MÜ / Biedesheim'), (8, 9, 'NW / Herx- heim'), (12, 13, 'SIM / Kümbdchen')]
2025-05-28 21:48:08,253 - pdf_pipeline - INFO - Excluded data column indices: [10, 11, 14, 15]
2025-05-28 21:48:08,253 - pdf_pipeline - INFO - Processing variety: 'Debian' at data_row index 0
2025-05-28 21:48:08,254 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=BIT / Brecht, Treat=intensive, Val=75.7
2025-05-28 21:48:08,255 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=BIT / Brecht, Treat=extensive, Val=82.2
2025-05-28 21:48:08,255 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=MT / Nomborn, Treat=intensive, Val=107.8
2025-05-28 21:48:08,256 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=MT / Nomborn, Treat=extensive, Val=111.2
2025-05-28 21:48:08,256 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=MÜ / Biedesheim, Treat=intensive, Val=91.6
2025-05-28 21:48:08,256 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=MÜ / Biedesheim, Treat=extensive, Val=97.5
2025-05-28 21:48:08,257 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=NW / Herx- heim, Treat=intensive, Val=103.4
2025-05-28 21:48:08,257 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=NW / Herx- heim, Treat=extensive, Val=108.9
2025-05-28 21:48:08,258 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=SIM / Kümbdchen, Treat=intensive, Val=80.6
2025-05-28 21:48:08,258 - pdf_pipeline - DEBUG - Added: Var=Debian, Loc=SIM / Kümbdchen, Treat=extensive, Val=87.5
2025-05-28 21:48:08,259 - pdf_pipeline - INFO - Processing variety: 'KWS Mintum' at data_row index 1
2025-05-28 21:48:08,259 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=BIT / Brecht, Treat=intensive, Val=75.2
2025-05-28 21:48:08,259 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=BIT / Brecht, Treat=extensive, Val=80.3
2025-05-28 21:48:08,260 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=MT / Nomborn, Treat=intensive, Val=104.1
2025-05-28 21:48:08,260 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=MT / Nomborn, Treat=extensive, Val=106.5
2025-05-28 21:48:08,261 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=MÜ / Biedesheim, Treat=intensive, Val=86.2
2025-05-28 21:48:08,261 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=MÜ / Biedesheim, Treat=extensive, Val=94.4
2025-05-28 21:48:08,261 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=NW / Herx- heim, Treat=intensive, Val=98.4
2025-05-28 21:48:08,262 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=NW / Herx- heim, Treat=extensive, Val=109.9
2025-05-28 21:48:08,263 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=SIM / Kümbdchen, Treat=intensive, Val=85.8
2025-05-28 21:48:08,263 - pdf_pipeline - DEBUG - Added: Var=KWS Mintum, Loc=SIM / Kümbdchen, Treat=extensive, Val=91.3
2025-05-28 21:48:08,266 - pdf_pipeline - INFO - Processing variety: 'KWS Keitum' at data_row index 2
2025-05-28 21:48:08,266 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=BIT / Brecht, Treat=intensive, Val=73.8
2025-05-28 21:48:08,267 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=BIT / Brecht, Treat=extensive, Val=78.8
2025-05-28 21:48:08,267 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=MT / Nomborn, Treat=intensive, Val=93.7
2025-05-28 21:48:08,268 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=MT / Nomborn, Treat=extensive, Val=108.5
2025-05-28 21:48:08,268 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=MÜ / Biedesheim, Treat=intensive, Val=84.7
2025-05-28 21:48:08,269 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=MÜ / Biedesheim, Treat=extensive, Val=94.0
2025-05-28 21:48:08,269 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=NW / Herx- heim, Treat=intensive, Val=95.7
2025-05-28 21:48:08,270 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=NW / Herx- heim, Treat=extensive, Val=111.7
2025-05-28 21:48:08,270 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=SIM / Kümbdchen, Treat=intensive, Val=91.9
2025-05-28 21:48:08,271 - pdf_pipeline - DEBUG - Added: Var=KWS Keitum, Loc=SIM / Kümbdchen, Treat=extensive, Val=91.4
2025-05-28 21:48:08,271 - pdf_pipeline - INFO - Processing variety: 'KWS Imperium' at data_row index 3
2025-05-28 21:48:08,272 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=BIT / Brecht, Treat=intensive, Val=77.1
2025-05-28 21:48:08,272 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=BIT / Brecht, Treat=extensive, Val=75.7
2025-05-28 21:48:08,273 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=MT / Nomborn, Treat=intensive, Val=99.5
2025-05-28 21:48:08,273 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=MT / Nomborn, Treat=extensive, Val=100.6
2025-05-28 21:48:08,273 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=MÜ / Biedesheim, Treat=intensive, Val=86.4
2025-05-28 21:48:08,274 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=MÜ / Biedesheim, Treat=extensive, Val=87.7
2025-05-28 21:48:08,274 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=NW / Herx- heim, Treat=intensive, Val=96.5
2025-05-28 21:48:08,275 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=NW / Herx- heim, Treat=extensive, Val=105.6
2025-05-28 21:48:08,275 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=SIM / Kümbdchen, Treat=intensive, Val=83.5
2025-05-28 21:48:08,276 - pdf_pipeline - DEBUG - Added: Var=KWS Imperium, Loc=SIM / Kümbdchen, Treat=extensive, Val=88.9
2025-05-28 21:48:08,276 - pdf_pipeline - INFO - Processing variety: 'Chevignon (EU)' at data_row index 4
2025-05-28 21:48:08,276 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=BIT / Brecht, Treat=intensive, Val=79.0
2025-05-28 21:48:08,277 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=BIT / Brecht, Treat=extensive, Val=80.9
2025-05-28 21:48:08,277 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=MT / Nomborn, Treat=intensive, Val=101.3
2025-05-28 21:48:08,278 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=MT / Nomborn, Treat=extensive, Val=109.5
2025-05-28 21:48:08,279 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=MÜ / Biedesheim, Treat=intensive, Val=83.6
2025-05-28 21:48:08,280 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=MÜ / Biedesheim, Treat=extensive, Val=88.8
2025-05-28 21:48:08,280 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=NW / Herx- heim, Treat=intensive, Val=98.8
2025-05-28 21:48:08,281 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=NW / Herx- heim, Treat=extensive, Val=110.9
2025-05-28 21:48:08,281 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=SIM / Kümbdchen, Treat=intensive, Val=83.2
2025-05-28 21:48:08,282 - pdf_pipeline - DEBUG - Added: Var=Chevignon (EU), Loc=SIM / Kümbdchen, Treat=extensive, Val=91.1
2025-05-28 21:48:08,282 - pdf_pipeline - INFO - Processing variety: 'Revolver' at data_row index 5
2025-05-28 21:48:08,282 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=BIT / Brecht, Treat=intensive, Val=70.1
2025-05-28 21:48:08,283 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=BIT / Brecht, Treat=extensive, Val=70.2
2025-05-28 21:48:08,283 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=MT / Nomborn, Treat=intensive, Val=100.8
2025-05-28 21:48:08,283 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=MT / Nomborn, Treat=extensive, Val=104.1
2025-05-28 21:48:08,284 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=MÜ / Biedesheim, Treat=intensive, Val=87.8
2025-05-28 21:48:08,284 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=MÜ / Biedesheim, Treat=extensive, Val=88.2
2025-05-28 21:48:08,285 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=NW / Herx- heim, Treat=intensive, Val=99.1
2025-05-28 21:48:08,285 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=NW / Herx- heim, Treat=extensive, Val=99.0
2025-05-28 21:48:08,286 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=SIM / Kümbdchen, Treat=intensive, Val=79.0
2025-05-28 21:48:08,286 - pdf_pipeline - DEBUG - Added: Var=Revolver, Loc=SIM / Kümbdchen, Treat=extensive, Val=85.1
2025-05-28 21:48:08,286 - pdf_pipeline - INFO - Processing variety: 'Spectral' at data_row index 6
2025-05-28 21:48:08,287 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=BIT / Brecht, Treat=intensive, Val=72.1
2025-05-28 21:48:08,287 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=BIT / Brecht, Treat=extensive, Val=76.3
2025-05-28 21:48:08,288 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=MT / Nomborn, Treat=intensive, Val=102.6
2025-05-28 21:48:08,288 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=MT / Nomborn, Treat=extensive, Val=105.1
2025-05-28 21:48:08,289 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=MÜ / Biedesheim, Treat=intensive, Val=80.9
2025-05-28 21:48:08,289 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=MÜ / Biedesheim, Treat=extensive, Val=90.6
2025-05-28 21:48:08,290 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=NW / Herx- heim, Treat=intensive, Val=91.6
2025-05-28 21:48:08,290 - pdf_pipeline - DEBUG - Added: Var=Spectral, Loc=NW / Herx- heim, Treat=extensive, Val=104.7
